ID,RestaurantID,views,Rating
1924,20,I wish I young; ala I dont think liver process alcohal like used . The scene dive; hole bathroom door; crack door glass dive . The crowd diverse range wall street tech yuppie hipster big beard; cop local precent . Atmosphere casual; rowdy; friendly; reminds Cheers . The owner bartender super nice; crowd seems be all regular; drink strong chinese food Moms menu great . Paired Jameson shot the owner bar tender like pas around; keep from getting blasted . A nice selection of beer usually in stock; game always playing someone usually birthday party . I would recommend the fried rice; crunchy delicious . I've tried soup; the fish; the curry; the congee; the pork belly; all pretty good; the fried rice what I like . It also doesnt hurt everyone friendly you take a shot Mom the family.,5.0 star rating
1925,20,Everyone say FiDi food option lacking place really make for . Food: AMAZING . It's tasty; different; authentic super reasonable price . I usually order mama's menu is waiter's actual mother cooking specialty dish the kitchen . The fried rice (your average fried rice); drunk fish soup; pork belly dish; stuff cod fantastic . Haven't a bad dish at all . Definitely one my favorite local spot NYC . Part me want get super popular b/c deserve but part me want keep this fantastic secret to myself.,5.0 star rating
1926,20,Fun very friendly bar vibe.Run owned mom son team.Food filled delicious flavor a great price.The crispy fried rice; curry chicken the bok chow absolutely delicious.The staff make a point get know welcome back time visit.It seems attract a neighborhood crowd.No frill type place comfortable and fun.,5.0 star rating
1927,20,"16.00 lobster; fried rice; pork belly cheap beer . Owner funny hell give free Jameson``make food taste better"".",5.0 star rating
1928,20,I confirm give small sample Jameson all caucasian customer without hesitation; Asian Americans wait til have paid bill asking be treated equally . Mr. white Gap t-shirt; do think mom aunt toiled kitchen u would feel treating Asians second class customer?? Let's get technical...best thing had the ginger wing; crispy! The $14 fried rice be renamed crispy white flavorless fried rice . You making huuuge margin that puppy! There no red bell pepper cilantro like the other picture you posted drive 5-star review . Don't throw cup Sriracha the plate make better flavorless . Invest 25 cent put fresh garlic; onion; oyster sauce; soy sauce like mom use do you! On another bright note; I impressed the seafood stock used the yummy noodle soup . You got fairly priced winner!,2.0 star rating
1929,20,This an awesome place . Jeffrey; bartender; I think part- owner make feel home; going table table give shot Jameson . Also food wonderful; mama curry chicken great ;'s little spicyn't like hot . If you want place just hang and a good time you eat . This is definitely place go.,5.0 star rating
1930,20,Hidden gem South Street Seaport . I've neighborhood three year tried first time Friday night . It's easy walk get seat . It look like dive bar ha authentic feel; food service amazing! I'm definitely coming back plan be regular . There way much their menu's``must try .``Food: Our group seafood combination mac cheese bite an app . I definitely suggest both; especially fried mac cheese bite! For dinner I ordered the crunchy fried rice chicken . It the unique fried rice I've ever tasted amazing . The hot sauce come good only dos it's extremely spicy.Drinks: Nothing tap; ha full liquor bar good beer selection . They no drink menu the server name everything have for you.Ambience/Service: The staff is fun and super friendly! They all seem help run the entire place...serving; bartending and running food . We our server walk around giving u and other table free shot Jameson we enjoyed shot the whole bar . I'll probably come back watch game in the future.,5.0 star rating
1931,20,TL; DR: Unassuming Bar/Restaurant Asian American Dish . Solid food service . Drunken fish soup FTW! Fishmarket Restaurant typical American/seafood restaurant'd expect see district like waterfront area.First; little hard spot entrance . The door knob little lower average door knob placement - there good minute I kept searching entrance door walking front restaurant.. made look like stalker..lolSecondly; place hardly upscale/modern space . It dim dark even lightning; you could notice decoration pretty minimal . The table bar pretty standard type . The bathroom whole place also screaming update . But I guess owner feel secondary food service - course main reason people would coming backThirdly; menu . It's place serf American / seafood Asian (Malaysian?) comfort dish . They've got dish like Fish pescatore; fish taco; fish chip; pasta dish are very Western influenced they've also got thing like Chicken curry; fish soup; fried rice are Asian influenced . Based review look like quality food pretty solid across board . Fortunately also applies dish I tried well . I got drunken fish soup extra rice noodle the ginger crispy wing . The drunken fish soup loaded lot ginger warms you inside . I guess's they called drunken soup? It supposed cure the drunkenness? But anyway; I couldn't stop slurping dish . I demolished blink eye (well..but exactly fast; an empty stomach cold weather like today certainly helped the case). This dish scream comfort BIG time somehow I still felt like eating food . Then; evil hungry mind somehow kept wandering the menu drawn toward the crispy ginger wing . My poor wallet disagreed turn event; too late since evil desire reigned . The wing definitely really tasty crispy; however I not quite able taste the ginger . I also not big fan the sweet chili sauce I a sucker Sriracha/ super hot hot sauce . Bonus point - the server really attentive gracious . He checked me periodically ensuring water is always full . He also offered a free shot! I not want it while I devouring the wing . The total soup wing tip wa $32 - a bit high of course you compare with Chinatown; considering the area I dining (i.e . Seaport/manhattan everything is somehow becoming triple/quadruple uber more expensive); this is a reasonable price . I look forward coming back again the future; hopefully next time in a group setting I allow hungry desire get more dish like the fried rice; the famous curry even the American dish! Or maybe I get meet the mama's owner I also heard a lovely person . Till - keep up the great work keep rocking!,4.0 star rating
1932,20,I found new favorite place NY . Everything I ate O M G! So damn good! Has crispy fried rice sausage; steam clam; mama's curry; stir fry bok choy steam lobster . The brother would take turn passing free Jameson shot take with customer . We got lucky barely beat crowd we came 8pm.,5.0 star rating
1933,20,This one worst place I've experienced New York . The owner rude classless...oh they play crap music . I could encourage to go somewhere else! 0 Stars my book.,1.0 star rating
1934,20,My regret first time I came; I came drink . The vibe go like bar a restaurant'll get rowdy regular; freshly just-got-out-of-work crowd; also bartender (mostly Jeff) occasionally offering you free shot Jameson; I shit you not food amazing . Mama's curried chicken is INCREDIBLE; literally made an actual mom's love . I'm talking like these complex aromatic spice melt together become one tender chunk chicken fried potato . It's perfect thing eat make heart feel full warm joy (maybe were shot Jameson). My friend also tried drunken fish soup; ginger wing; pork belly pot; I've heard great thing . Hands best restaurant FiDi . I have the nicest thing say this place hope that this family-run restaurant stick around a long time!,5.0 star rating
1935,20,Came on Yelp recommendation my girlfriend Jan; OMG; food great; music atmosphere hook . If want NY neighborhood experience great place . Mama is in back cooking her family friend in the front . We even met fellow CA native we there.,5.0 star rating
1936,20,I really hate loud bar; somehow dragged to halfway house esque dive highway . Yes music crowd deafeningly loud; oh boy Malaysian Chinese home cooked menu unexpectedly amazing . That shrimp fried rice wa something else...bordered a deeply religious experience . The staff boisterous friendly will occasionally pas free drink shot to the crowd that's fun I guess.,4.0 star rating
1937,20,My date I came late lunch Saturday . This place divvy sport bar great Asian food . What great mix two! The service great . The atmosphere fun sport game playing screen; people cheering their favorite team; enjoying beer food . The food: We ordered a lot two people . -yummy noodle - delicious! The curry sauce add a nice kick.-Drunken fish soup - favorite dish of . It's a clear broth piece of fish . The flavor a good seafood taste; almost like homemade soup . -crispy fried rice - fried rice really crispy! We got the sausage-small bok choy - gotta some veggies-spicy shrimp green bean - the spice wa mild for me; the sauce this dish great the fried rice got . I thought wa interesting the green bean cut half.,5.0 star rating
1938,20,Lobster very well prepared . Fish taco also quite good.Real highlight the effusive friendly manner the owner know to make feel like are longtime loyal friend.,5.0 star rating
1939,20,I Fishmarket bookmark . One Monday night; friend I looking place near office grab dinner; place came radar . We decided walk check out.The place bit divey . It's got damp basement feel; tables/seatsn't match . Even; decided order raw clam . I mean; place called fishmarket all . They tasted fine; though tad fishy; most them hard get shell . Not great sign probably good idea order raw food a dive . Butn't end getting food poisoning anything; all good hood (trunk ...? haha...get? Dad joke). For entree; seemed most popular item fish taco crispy fried rice shrimp . The fish tacon't the best I've ever were pretty good . And $12 three taco fry ;'s a great deal! As the fried rice; I iffy ordering 1 . How good could . Not better authentic fried rice a place Chinatown; right? 2 . I'm normally a fan self-proclaimed Asian fusion place because're really fusion . It usually mean there a dish a bunch different Asian cuisine make particularly well . I can't speak the Asian dish on the menu the fried rice amazing . I liked a lot than I expected . They added extra ingredient there gave the dish a crispy element . Neither my friend I could figure; it tasted like the bottom later crispy rice scrape claypot rice dish . Plus; gave a good amount shrimp.There's drink menu; I did not like . I like know much I'm paying a drink . Three drink came $24 it wa pretty average . There no happy hour despite what Yelpers saying (maybe they used?) Theyn't any draft beer; but they have some bottle . So the menu issue would also resolve me pestering the bartender a few time the beer they have available . Speaking of the bartender; seemed really nice down to earth . He went around and took shot all of the customer . He treated u like were regular; even though had never even there . It's a nice feeling! Before left; already decided we'd be back to Fishmarket.,4.0 star rating
1940,20,Fish MarketNY Manhattan South Seaport7:30pm 9th January 2015Five StarsThe South Seaport usually sleepy part downtown Manhattan; Fish Market crowded; loud; fun place eat; drink; talk watch football (one tv bar; one tv the back). The place pretty small 12 person bar then probably table about 30 people the back . We sat the very back table peering the bathroom below slew cable wire hanging the wall . If are careful; can detach the very loosely connected TV Cable ruin viewing experience those watching the Cincinnati Beagles v Pittsburg Steelers playoff game . The menu feature seafood two style: A) pub food B) Chinese cuisine . I mix both . I started some freshly fried calamari ring ($ 10). The breading light tempura-like batter . They quite tender . They could used bit salt . The marinara sauce a bit oily too chunky my taste . I also the yummy noodle ($ 8). The wide flat rice chopped served a malaysian curry sauce bit potato may not been bit French Fries . had a lot flavor spiciness . They some amazing crispy french fry . The Grilled Salmon seemed breaded fried . Theyn't draft beer they serve drink plastic cup . One guy brought a bottle Jameson around and gave u a shot.The food delicious . The place fun.,5.0 star rating
1941,20,Came dinner my trip NYC I craving lobster roll . The first thing I noticed place loud . The music added top people screaming each made difficult have conversation . My throat bit sore end my dinner . I ordered the lobster roll ;n't exactly I expected . It came fry; nice; the roll bit pathetic . The bun really good the lobster tasted fresh; the issue wa wa barely lobster the bun! The amount lobster that wa provided; you kind scooped it all on a spoon; wa something that you could've eaten a single mouthful . I wa really bummed by and would going elsewhere for my lobster roll.,3.0 star rating
1942,20,The food amazing! I like ginger wing; drunken fish; pork belly . This one the best restaurant I ever in NYC!,5.0 star rating
1943,20,Great time; fun bartender; flowing Jameo great fusion food . divy barish fun time easy squeeze . fun jeremey 's,5.0 star rating
1944,20,"Came bunch friend . First time I give 5 star due excellent service and delicious food!!! I can't express amazing fried rice! Salivating; Chinese sausage crispy fried rice will make want MORE! I also a side fresh Lobster (at the bar btw) with melted butter . Other the food- place is chill; friendly environment . Like``Cheers""-``..Where everybody know name!""Enjoy!",5.0 star rating
1945,20,This hidden gem! Such a fun awesome welcoming place..a true NYC neighborhood bar! We so much fun Jeff!!,5.0 star rating
1946,20,You can't beat hospitality . The ginger chicken wing absolutely amazing well the sea bass . We also the shrimp fried rice Mama's chicken curry; of delicious . The owner very friendly the service wa amazing . We got new plate each entree we sat the bar . The owner mother cook the kitchen make everything bit special.,5.0 star rating
1947,20,Like review talk...place bit dump . Unless's intentional; putting a $1.79 door pull; fixing window; bathroom door; etc.. show either eccentricity laziness.. I went happy hour; actually; I went 6:01 right they opened . I sat at bar bartender fairly attentive; much attentive regular not . Understandably; I guess . After the place started fill; I basically the forgotten man . When I finally got attention; I ordered the chicken wing an app; a well cocktail . The wing giant; deep fried; tasty; reasonably priced . So much; I too full try anything else . So; I a PBR; 2 Vodka well drink; $13 worth wing; my tab over $40 . Cocktails $11 and a PBR $6 . Culture shock for a mountain boy Colorado . I might try again knowing I'll semi-ignored sitting.,3.0 star rating
1948,20,"If wa T-shirt said``Peace Love & Jeff""I would wear under my clothes.",5.0 star rating
1949,20,"They still""fix bathroom door here I suffering . Drunken fish soup; ginger wing; the best damn scallion pancake.",4.0 star rating
1950,20,Always fan Fishmarket . A bit unassuming; making even better! The seafood delicious . I went hot day; my friend I couldn't help got soup (I got drunken fish; got spicy shrimp soup). So.worth.it . The bartender also really great . Super friendly and tentative . Def a spot check!,5.0 star rating
1951,20,Chicken curry chicken curry & chicken curry . Its great . This place small chill spot; great hang with friend! Not a first date venue since get loud! Moderately priced; nothing fancy this place . Attire casual!,4.0 star rating
1952,20,$ 16 1.5lb lobster??? It's done deal me's close where I work I love love!! It's very small restaurant; staff awesome! He came around pour u free shot Jameson height the work rush crowd . We arrived around 5:45 empty except people the bar . It smelled little cleaning detergent we saw lot garbage bag get dragged the restaurant the street...the pleasing thing see right going town lobster . But around 6:30-7pm; the place packed most the people grabbing beer the bar . We ordered 1.5lb lobster fry the lobster really 1.5lbs; place really skimp give the small 1-1.25lb . The meat a little overcooked; it slightly tougher; it's okay given it's like a bar high end restaurant ha the time capacity butter poach . Overall; it's a low key; casual; hole the wall type place . We ordered sauvignon blanc ($ 8) they came plastic cup; In't mind it good this place not advertising fancy . We saw some table casserole dish fly u and the smell intoxicating! I'd come back.,5.0 star rating
1953,20,When I see menu's half Asian half non-Asian/seafood; I get kinda skeptical usually one better great.. buut Fishmarket seems know's both! We came late a Sunday night; there still people bar watching tv . Our server super chill helpful suggestions.While already $1 oyster; were happy food ordered.My friend come before; so I went his recommendation got fish taco . YUM! He also suggested crispy fried rice; I want try reading reviews-3 fish taco + fry $12 a pretty good deal! don't skimp amount fish . They're breaded fried; a slaw top; rolled a flour tortilla . The thing I'd like tortilla warmed the stove . Otherwise; flavor were great I really liked it.-Pescatore bowl come a bunch of seafood a tomato (?) based broth . It came with clam; shrimp; fish; squid . And they serve with focaccia bread . Again; would've nice for the bread be warmed . Come for seafood fix don't be afraid try the other item on the menu like: x They sound great I can't wait try the Asian food.,4.0 star rating
1954,20,good food....good atmosphere came on Thursday night that crowded . The staff very cool mellow food amazing . Please tried the fried rice amazing . Pork belly wa good . I would recommend.,4.0 star rating
1955,20,Jon; owner incredibly welcoming wonderful time talking him! Jeff; server also great: Funny; friendly fun . They shot (Fireball Jameson) u laughed they saw I took sip (Hey; I *very* low tolerance! =) Thank both showing u great hospitality; service friendship . The menu interestingly enough mix seafood; Asian cuisine bar food . And pretty good . (Though we didn't try Asian dish) We shared Combo Appetizers Platter consisted Buffalo Wings; Bruschetta; Fried Mac & Cheese Chicken Fingers; well pasta shrimp breaded chicken.The wing least favorite it came a hot sauce I can't handle spicy food . I normally order my wing without sauce; forgot this time . The bruschetta on garlicky piece toast yummy light . The chicken finger large size perfectly fried delicious . The mac cheese fried ball they amazing--My favorite appetizer! They warm; cheesy; flavorful worked well Ranch dressing . The pasta dish a bit of a disappointment . The white sauce garlic; lemon an overpoweringly lemon flavor it chicken wa not crispy; even a bit soggy . However; the shrimp wa good- Fresh juicy . I would definitely like try of the seafood option next time . Perhaps the Seafood Appetizers Combo Platter the lobster roll.,4.0 star rating
1956,21,"FRIED CHICKEN & THREE (dark meat) -dish very cute!!! -chicken very juicy tender -the skin fried chicken not crunchy little disappointing still delicious nonetheless-waffle mac n cheese mediocre-coleslaw slightly soggyBISCUITS AND GRAVY-good presentation well-the biscuit wa little hard; wan't``pillowy""the inside -delicious the you dig; the saltiness the dish becomes overwhelmingInterior design: -cozy-cute-southern",4.0 star rating
1957,21,I came on Friday night friend . We made reservation 630; I'm glad place packed.I opted gluten free biscuit gluten free sweet tea brined fried chicken . While friend ordered non gluten free version what I got . The gf biscuit good; a bit dense thou.My friend regular biscuit nice soft light.Then had the chicken; pretty great! It nice crunchy; I could tell made order . Lastly; The buckwheat waffle . To honest wa least favorite dish; the wafflen't very crunchy the cheese didn't go well it.The restaurant's self wa cute very cozy . The server nice very helpful . They answered our question gave u recommendations.All all; this place wa fun.,5.0 star rating
1958,21,I really enjoyed experience Root Bone . They a special gumbo Fat Tuesday amazing . Unfortunately; it's usually their menu . The shrimp ceviche good a a different twist . The side southern green cocktail tasty well . The ambiance a bit crate barrel meet west elm banana republic . The unique menu jazzy tune made for lack color.,4.0 star rating
1959,21,I tried come dinner before quoted 2 hour wait . Fast forward; a few year later; I came again time for brunch I seated immediately . I guess hype place went away time.Maybe I waited long finally try place; I thought food underwhelming . I tried drunken deviled egg; sweet tea brined fried chicken; cheddar waffle lavender lemonade . The presentation; plating quickness point . However food fell short my expectation . The hint lavender lemonade very subtle . You barely taste in drink . For the sweet brined fried chicken; I able request all dark meat my order . It came two thigh two drumstick . The drumstick not crispy all . I peered the kitchen it look like the fried chicken pre-made kept warm instead being made order . Also; the cheddar on the wafflen't seem go well the meal . I ended peeling all the cheese . I glad I wa finally able try this place I probably won't return.,3.0 star rating
1960,21,"I such high hope unfortunately Root Bonen't live . First Sweet Chick now Root Bone- place truly best fried chicken East Village? Anyways; place super cute cozy plus server hospitable . But price In't think's worth all- namely fried chicken . As party three; decided order whole fried chicken consisted 8 piece meat (2 white 6 dark); buckwheat cheddar waffle; the mac n cheese . Whole fried chicken- 2/5 . I'm sorry; ; no . I get's``sweet tea brined fried chicken""that wouldn't necessarily super crunchy . However; I expect the meat the least cooked . Long story short; the leg' meat pink super putting . If I'm paying $4/1 piece fried chicken at least cooked``the way""? This isn't burger . Buckwheat Cheddar Waffles- 3/5 . Slowly redeeming the awful chicken didn't stand way . No; bad; I not say great either . They also came little cold/cheese wan't fully melted.Mac n cheese- 5/5 . Mac n cheese to save the day! This side wa reasonably priced considering it's portion size wa pretty damn good . Yes it's mac n cheese trust; you go; get . The biscuit herb crust wa the``cherry top""me . All in all I wouldn't visit but I can't say I strongly recommend it . If anything; you're a vegetarian/cheese lover; this place would be a great option you :).",3.0 star rating
1961,21,Just surprise brunch this past Saturday my boyfriend . From booking reservation paying bill; everything went extremely smoothly . The food absolutely delicious; a party 10 we a prixe fixed menu is $28 a person I've attached . The biscuit delicious; deviled egg good not great; Mac cheese super creamy spot . I the waffle benedict I highly recommend; table did have the second course option listed everybody loved . Def back! Thank Root & Bone a great brunch party!! My recommendation would be offering pitcher drink to larger party,5.0 star rating
1962,21,"Cute little brunch spot East Village . Not best southern style food I've in the city; delicious nonetheless . Portions dainty presented nicely . I the fried chicken biscuit (surprisingly sweet) my friend the fried chicken & three . The mac cheese came my friend's meal definitely stand out.The space intimate cozy probably ideal group larger 4 . The service wa very polite accommodating.Also; Root & Bone offer very respectable whiskey selection . I'm a whiskey drinker; I opted the``merit badge""cocktail wa really refreshing delicious.",4.0 star rating
1963,21,Cute little restaurant Easy Village cool decor consisted refurbished wood beautiful touch . Fun cocktail menu generous pours tasty drink . We ordered family style dinner provide variety try popular menu item . The portion quite generous tasting menu there much food come . 1st course Warm biscuit - warm soft so good! Must! Drunken deviled egg - drunken beet juice; so unique tasty.2nd courseSweet Tea Brined Fried chicken buckwheat waffle - Really enjoyed flavour texture of chicken; good! Didn't quite enjoy the buckwheat waffle melted cheddar cheese didn't it me . The bourbon maple syrup outstanding drizzled it chicken.Mac Cheese Collard Greens - excellent! Short Rib Meatloaf - a fan . It felt like meat put quickly together a hard potato . It a harder texture; melt your mouth did live expectation . We added extra $10 on family style dinner really needed . 3rd courseBourbon pecan pie - outstanding! Key Lime pie - it good we so stuffed the meal.All the wait staff so attentive the service wa EXCEPTIONAL! 5* for the team have working there.It's a great concept a place definitely check . Make sure to make reservation this place tiny.,3.0 star rating
1964,21,I came late brunch 2:30 pm Sunday . I ordered Lavender Lemonade Chicken & Three . The lavender lemonade good sometimes I couldn't taste lavender In't particularly recommend it.The Chicken & Three (macaroni & cheese; waffle; & collared green) really delicious . The chicken crispy huge portion . The waffle soft I could tell really fresh . The service good soon brought the food; they brought maple syrup honey Tabasco (a great blend sweet savory). The Mac & cheese wa great . I had pack than half the food a's really a huge meal if order; come hungry! I think $19 it's fair term all the side chicken're getting the price . I'd curious to try place for lunch dinner sometime.,4.0 star rating
1965,21,This review long due; I'd doing restaurant disservice In't rate . I've come brunch twice restaurant week my friend I absolutely loved cuisine time! We made reservation get rather crowded space small; although annoying wait ~30 min sit even reservation . We then taken dining area; very beautiful rustic space . It's decorated bottle; plant; bone over the wall made u feel like were somewhere South Carolina . When sat; the friendly waiter gave u option choose explained wa included the restaurant week menu . To sum up; it wa delicious deviled egg were perfectly seasoned Cajun; heavenly Mac n cheese overflowed cheese; fried chicken waffle the entree (it wa oily for my taste); my favorite - savory rendition the watermelon had drizzle jalapeños . I'm still in disbelief chef create unique dish watermelon! All the dish be shared; I'd say is a great place to try family-style meal . We also got delicious drink were strong! My favorite wa the Tipsy cocktail beekeeper ($ 12). For ~ $70 a person; we left stuffed like a turkey and happy . Thank Root & Bone!,5.0 star rating
1966,21,Wow; I'm big fan fried chicken . I would consider fried chicken connoisseur (considering much fried chicken I eat a year; fact I order fried chicken anywhere ha on menu) fried chicken amazing . The portion huge BTW . My friend I ordered a considerable amount food thinking wouldn't get full entree . But; were wrong.When fried chicken came; I thought mistakenly given the large portion I ordered the small portion . The basket probably had 6 large piece fried chicken . The fried chicken savory tasted even amazing eaten their honey tabasco sauce . My friend ordered the braised short rib meatloaf shared the biscuit gravy the mac cheese . Everything we ordered pretty tasty; the fried chicken definitely stole the show . Luckily; we didn't wait long a table . I would love to come back brunch; have heard the wait impossible . Regardless; I be back the fried chicken!,4.0 star rating
1967,21,This my second time Root & Bone I'd doing disservice giving 5 star . Made brunch reservation Sundays ago (make sure book early; place pretty small get booked pretty quick). As soon walk door; smell delicious herb spice guide all way your seat . Service attentive we received menu; water; drink; etc . right away . Most food shared we ordered biscuit; whole chicken (n't worry; come piece everyone have a drumstick); grit; Mac cheese; biscuit gravy . Let tell; food amazing . The biscuit pretty flaky come some sort maple butter sauce drizzle dip . The chicken very well seasoned a great crunch exteriorn't greasy either (though In't think I'd complain it!). It brined ice tea you get the perfect faintest taste you take a bite . The Mac cheese perfectly cheesy a nice firm crust - use cavatappi I think the best way make 'macaroni' cheese . The gravy biscuit to die - rich creamy soft! I think the grit probably the least favorite the table . There lot corn much cheese; really not what you'd expect traditional southern style grit . We also got the apple tart; though I'm not sure we room; wa out this world good . Root & Bone is a brunch staple that everyone to try least . Trust; you won't be disappointed!,5.0 star rating
1968,21,Guys . This place amazing . Their interior layout so cozy chic . Their food like authentic southern food a modern twist . Absolutely love place . I highly recommend biscuit their grit!!!!,5.0 star rating
1969,21,Yet another restaurant I've walked 5 million time never gone until . Root Bone aesthetically pleasing walk way class; even better stopping brunch! There no wait sit bar outside 11 Sunday; is particularly nice considering lot the brunch place around are incredibly crowded that time a weekend . The menu a nice variety option brunch; some heartier option some lighter option . The server nice super attentive . I the biscuit gravy egg mom the biscuit egg cheese sandwich . The biscuit heavenly--thick rich yet also fluffy . The gravy nice flavorful my mom loved the bacon on her sandwich . They also big coffee mug is always a plus . Overall my meal great . I'm interested try place for dinner.,5.0 star rating
1970,21,I'm the south; I be tough critic sometimes; But place pretty good.Things I love:1 . Drunken deviled eggs2 . Angel biscuit 3 . Chicken slider biscuit 4 . Egg slider biscuit And...THEY HAVE CHEERWINE! The space is beaut-I-ful . I love quirky rustic vibe . Very southern; chic . And the warmer month have outdoor seating; is always lovely . 4.7/5,4.0 star rating
1971,21,"I say enough good thing food staff . I family member going get engaged day! So booking reservation I mentioned reservation note . However; plan day went differently I forgot note I walking restaurant . I very nervous secret would blown I approached hostess . However; professional she she made subtle gesture towards couple I quickly shook head ``"". She took hint able to let server know subtly well . I could not have more grateful! An added issue had member group is dairy free . The server chatted easily her how item the menu made the substitution that could made . I ordered the Chicken Pot Pie; wa made with flaky drop biscuit; both crispy top soaked in the creamy sauce . There wa an abundance chicken veggie I wa very comforted the whole meal! To the staff- thank for of help for understanding! FYI the couple get engaged later that night: )",5.0 star rating
1972,21,"This kind place go when're rough day . There's few thing can't cured a healthy portion crispy; country-style fried chicken.Everything came of the kitchen onto table``comfort food""written over; it certainly succeeded department . The beat & carrot tartare a creative delicious dish that reminded it's alright have veggie in a while.The service spot; nothing complain . The waiter very knowledgable the menu delivered everything time.",5.0 star rating
1973,21,My friend I checked Root & Bone last day August NYC Restaurant Week not disappointed . We came around 1pm brunch menu.Because I a self proclaimed foodie looking menu a day advance I pretty much already knew I wanted . I started Gem Lettuce salad absolutely delicious! The second course include chicken waffle the side macaroni cheese . For dessert we the key lime pie I'd absolutely pas next time . I'm the type person love dessert sweet thing; however; the key lime pie way way way sweet my liking . Nevertheless; it restaurant week I got all $26! Out of everything I had I'd say the macaroni cheese my favorite . The chicken delicious well especially the honey tabasco hot sauce . Overall; the service wa friendly attentive . I definitely return . The woman sitting next me had the biscuit gravy I definitely trying next time . I'd highly recommend place to anyone the area anyone is simply looking for some top quality comfort food.,5.0 star rating
1974,21,"Don't understand hype; Was disappointed.Just be clear; criticism stem snobby POV; 'The hype too high therefore didn't meet perfect expectation' . It's like 'Where's closest Popeyes In't understand""type disappointment . Dessert the memorable of awful is . Their key lime pie the sweetest thing I've ever life . Had one bite . Their buttercream cupcake looked mediocre then tasted exactly appeared . Also one bite.Fried chicken not crispy whatsoever . Chicken skin thin soggy.The braised beef actually not too bad the browned outer portion slightly crispy . My friend thought bit dry . Fried oyster: Was crispy unlike fried chicken.Mac & cheese biscuit alright . I've better . Deviled egg actually the best thing I all night.I feel bad writing review; my wallet also feel bad their food not cheap . Not worth it . Not coming back . Oh; waiter service wa alright . Waited while getting order in; everything went smooth that.",2.0 star rating
1975,21,"Arrived bit supper time around 4:30ish told could seated 5pm they changing menu . We seated bar``table reserved""... despite table empty throughout entire meal . The bartender serviced u; although order drink . The drunken deviled egg nothing rave a lacked flavor . The thing saved taro chip . Mac cheese bit the bland side only few bite taken . We not fan the cheese the waffle why didn't server tell u order the bird came waffle? If knew; wouldn't ordered waffle! The chicken wa crispy had a nice crunch.. the sauce wa a nice addition probably the only dish enjoyed . Food way overpriced quality quantity.",3.0 star rating
1976,21,"3.5 star rounded .``southern comfort""food pretty watered fashion . There decent dish also some miss well . Came lunch weekday around 1:30 it pretty much empty - conversely come dinner Friday Saturday without reservation you'll end waiting night . Started deviled egg Macaroni & cheese . Deviled egg good; super special . Didn't taste like much added egg yolk mix than mayo . The Mac cheese a better starter the noodle a little overcooked . For main got the fried chicken biscuit (a little overbattered; that crispy) short rib meatloaf . The mealoaf wa more like shredded beef pressed square v a real meatloaf . Was a little dry my liking didn't carry real oomph . Ended the key lime pie wa good - sickly sweet hard finish . Overall not a terrible place not worth the $; hype wait you come a busy time . Try Jacobs Pickles their fried chicken instead.",3.0 star rating
1977,21,I love place!! I've here twice; most recently I came Friday around 7:30 PM . Much surprise; my friend I seated immediately . They pretty busy though; seemed tougher larger group be seated quickly . It's small; cozy restaurant lower east side plenty outdoor seating . I highly recommend coming nice day / evening! Fried chicken . Waffles . Mac n cheese . The whole fried chicken ($ 36) come plenty crisply fried tender chicken wing'll put a food coma...I split one person thought wa a bit much top side . We finished it; I highly recommend ~coming hungry~ . Order wing waffle (+ $7) come with cheese top make sure drench in syrup . It's like make own chicken waffle . The mealn't complete without the side mac n cheese in a hot skillet . Seriously delicious . I tried the raspberry sour beer; perfect a summer evening . I'm highly partial the's simple design.,5.0 star rating
1978,21,I've long skeptical both brunch Southern food NYC; surprising turn event me both seek Root & Bone few Sundays ago absolutely love . It's exactly bougie; boozy fried chicken place I feared would; it it well.Our party two showed around noon without reservation told would about ten minute wait bar seat . We took walk around block it ready soon came back . Our bar seat ended being cozily tucked against photogenic bar well stocked whiskey mason jar anchored antler-topped beer taps.You're fried chicken; come plenty combination added offering; there reasonably varied list Southern-tinged alternative; like cheddar buckwheat waffle; shrimp grit; rhubarb-strawberry salad . There smaller plate side $10; larger dish run $15 up . They gluten-free option available; vegetarian can eat decently; everything look pretty nut-allergen friendly well.Between two u; we had heirloom tomato toast ($ 14) half sweet tea brined fried chicken ($ 19). The former tasty; juicy; flavorful tomato stuck to crispy toast nice homemade aioli . The pickled ramp were pleasant surprise.The fried chicken deserves own paragraph . It's served piping hot; crackly not assertive skin super-tender inside; not heavy . The lemon dusting positively addictive . Just a good bird all around . Would happily get it again even this inflated price.Service excellent; the meal relatively quick 45 minute . Decor atmosphere make even a casual lunch feel celebratory . No booze u; though have a nice selection classic cocktail brunch drink; well beer; cider; kombucha . My boyfriend's cappuccino ($ 5ish) stellar.Assuming're comfortable spending $25ish a person for brunch tax tip; without drink ;'ll happy . Just a highly pleasant; well-executed Southern brunch.,5.0 star rating
1979,21,I've come twice fried chicken waffle . The first time (few year ago) I remember loving; the recent time I different experience . I think I ordered something slightly different - fried chicken waffle with mac n cheese collard green the side . Huge portion - a bit much me . The waffle? They crispy; I'm a fan cheesy savory waffle . I prefer sweet . The fried chicken? I like they give the option white dark meat; I thought the chicken breast could've more tender flavorful . Maybe dark meat better...Anyway; I a little disappointed especially since I good memory my first visit . Nothing bad time around; I higher expectation.,3.0 star rating
